label,area,perimeter,eccentricity,solidity,equivalent_diameter,centroid_x,centroid_y,min_intensity,max_intensity,mean_intensity
50,1107.0,185.35533905932738,0.9644227819327508,0.7165048543689321,37.542991037233904,137.32700993676605,57.94308943089431,0.4749999940395355,0.9181930422782898,0.6770347
51,309.0,119.89949493661166,0.9948903893706362,0.965625,19.83509564693766,314.6957928802589,50.640776699029125,0.4981435537338257,0.9523515105247498,0.7210066
52,711.0,158.52691193458122,0.9574652781676577,0.6331255565449688,30.087760240780646,305.1533052039381,60.09704641350211,0.43694308400154114,0.9527227878570557,0.75363076
53,19.0,16.414213562373096,0.9734313932988269,0.8260869565217391,4.918490759365935,51.0,66.0,0.5178217887878418,0.664789617061615,0.60805756
54,64.0,43.242640687119284,0.9888884947998278,0.8648648648648649,9.0270333367641,247.40625,66.5625,0.5426361560821533,0.8449876308441162,0.7019783
55,211.0,56.97056274847714,0.4907238987574723,0.9336283185840708,16.39065416446578,239.55450236966826,66.5308056872038,0.5355197787284851,0.9202970266342163,0.68948555
56,1908.0,211.21320343559643,0.9466633090189952,0.8886818816953889,49.28834599938094,11.901991614255765,82.74109014675052,0.43242573738098145,0.9107054471969604,0.6694276
57,182.0,96.48528137423857,0.9961193986322797,0.896551724137931,15.222667215103916,358.5879120879121,77.93406593406593,0.5314356684684753,0.9155940413475037,0.7395881
58,2839.0,240.75230867899737,0.7690238377527341,0.9070287539936103,60.12260030556835,45.91299753434308,91.63015146178232,0.41559407114982605,0.8943069577217102,0.7002888
59,306.0,111.89949493661166,0.9931673194910601,0.9216867469879518,19.738573927438622,356.3921568627451,83.02614379084967,0.506559431552887,0.8779084086418152,0.7007581
60,418.0,99.88225099390857,0.9530442034553075,0.9008620689655172,23.06976657227589,190.07177033492823,74.07177033492823,0.5086633563041687,0.855259895324707,0.7003548
61,159.0,70.48528137423857,0.9886680258692231,0.99375,14.228319915326999,304.1949685534591,84.99371069182389,0.43440595269203186,0.8476485013961792,0.6511457
62,125.0,69.31370849898477,0.9920736560154384,0.9057971014492754,12.6156626101008,133.52,89.92,0.521720290184021,0.8851485252380371,0.6716366
63,819.0,117.35533905932738,0.7839265065977626,0.9523255813953488,32.29215364663835,242.57264957264957,92.4065934065934,0.5072401165962219,0.9188118577003479,0.70974296
64,310.0,74.04163056034261,0.8071346201550275,0.9226190476190477,19.867165345562018,89.94516129032257,95.91612903225807,0.5142945647239685,0.8592821955680847,0.6626868
65,353.0,77.31370849898475,0.8097497723634162,0.9192708333333334,21.200319792199185,104.0084985835694,94.14730878186968,0.4786509871482849,0.816150963306427,0.64446855
66,95.0,65.86396103067892,0.9956266893944803,0.8636363636363636,10.998079684646791,137.14736842105262,93.56842105263158,0.5965346693992615,0.8824257254600525,0.7254586
67,978.0,126.8111831820431,0.6143834444267179,0.9252601702932829,35.28779214899948,178.08077709611453,102.0316973415133,0.5116336345672607,0.8939356207847595,0.6840167
68,678.0,110.79898987322333,0.6439204281171217,0.8793774319066148,29.381225490616288,267.58554572271385,95.89233038348083,0.4800123870372772,0.868440568447113,0.6505095
69,72.0,69.62132034355965,0.9984481315395404,0.8089887640449438,9.574614729634384,192.93055555555554,97.70833333333333,0.6386757493019104,0.8569926023483276,0.7320656
70,73.0,70.82842712474618,0.9985291655175864,0.8202247191011236,9.640875829802336,195.0,96.0,0.6066831946372986,0.8886138796806335,0.7425836
71,53.0,37.86396103067893,0.9864157934044523,0.8833333333333333,8.214724333230155,112.49056603773585,97.16981132075472,0.5198638439178467,0.7742574214935303,0.64468175
72,182.0,82.14213562373095,0.9906437058266502,0.9238578680203046,15.222667215103916,198.63736263736263,92.55494505494505,0.559839129447937,0.8913984894752502,0.73239654
73,80.0,55.86396103067892,0.9938637639102366,0.8695652173913043,10.092530088080641,279.4375,99.65,0.5150371193885803,0.7912128567695618,0.6253194
74,78.0,55.07106781186547,0.9933531988008313,0.8764044943820225,9.965574970333758,282.5769230769231,96.7051282051282,0.5448638796806335,0.8250618577003479,0.6881649
75,2001.0,203.88225099390857,0.8116986199315265,0.8127538586515028,50.47526452644959,214.43578210894552,99.83658170914542,0.42240098118782043,0.9400990009307861,0.7274471
76,377.0,100.38477631085023,0.9571414389139591,0.7821576763485477,21.909160375631842,130.51724137931035,98.78249336870026,0.5094059109687805,0.9014851450920105,0.6822091
77,136.0,73.89949493661166,0.9930469308685698,0.8947368421052632,13.159049284959082,129.1764705882353,106.11029411764706,0.5446163415908813,0.7965965270996094,0.6953157
78,92.0,63.86396103067892,0.9950127154439704,0.8598130841121495,10.823032759612019,127.42391304347827,109.73913043478261,0.565470278263092,0.7959158420562744,0.69797474
79,1548.0,194.36753236814712,0.8093189673090497,0.7705326032852166,44.39566212199151,354.5833333333333,107.81524547803618,0.5060643553733826,0.9115098714828491,0.7130682
80,130.0,90.48528137423857,0.9976316714489549,0.8666666666666667,12.865501965161373,339.5923076923077,118.96923076923076,0.4987623691558838,0.8683786988258362,0.72419745
81,104.0,52.48528137423857,0.9801969968329914,0.9454545454545454,11.507254783503184,413.2692307692308,113.90384615384616,0.5143564343452454,0.9254331588745117,0.7313155
82,130.0,90.48528137423857,0.9976486294876158,0.8666666666666667,12.865501965161373,336.5,116.0,0.5797029733657837,0.8675124049186707,0.7250885
83,473.0,106.74621202458749,0.9542238062078315,0.8958333333333334,24.54062559633988,374.77167019027485,109.03594080338266,0.5077970027923584,0.9198019504547119,0.7089855
84,316.0,73.21320343559643,0.7514402282488641,0.9080459770114943,20.0585068271871,99.43037974683544,115.72784810126582,0.5056312084197998,0.9116955399513245,0.65752757
85,127.0,88.48528137423857,0.9975128885342642,0.8698630136986302,12.716187407449045,333.3937007874016,112.53543307086615,0.5657178163528442,0.8551980257034302,0.724752
86,31.0,22.621320343559642,0.9688759374607708,0.9393939393939394,6.282549314314218,71.03225806451613,118.3225806451613,0.5732673406600952,0.7049505114555359,0.64243656
87,190.0,57.72792206135785,0.6562632219618466,0.867579908675799,15.553633450087505,79.93157894736842,116.00526315789473,0.5062500238418579,0.7723391056060791,0.68902814
88,3764.0,272.7878425849301,0.7343138909905245,0.8508137432188065,69.22769421541608,309.16285866099895,125.41657810839533,0.4643564224243164,0.9179455637931824,0.7067212
89,67.0,32.38477631085024,0.7592253890393307,0.881578947368421,9.23618154310838,60.25373134328358,126.11940298507463,0.5816831588745117,0.8676361441612244,0.6970537
90,42.0,29.242640687119284,0.977551468352454,0.8571428571428571,7.312732791431452,99.95238095238095,124.54761904761905,0.5853341817855835,0.7301980257034302,0.61872494
91,1808.0,185.78174593052023,0.819078956989532,0.9556025369978859,47.9793403131095,387.31637168141594,126.98727876106194,0.5003712773323059,0.9245668053627014,0.7145791
92,126.0,86.24264068711929,0.9974178733754594,0.863013698630137,12.666024736934256,203.65873015873015,128.52380952380952,0.5250619053840637,0.9266707897186279,0.7051995
93,538.0,102.2193000900063,0.7852756854715581,0.8848684210526315,26.17255958188877,41.73048327137546,130.71003717472118,0.44597771763801575,0.8816831707954407,0.6762357
94,84.0,81.62132034355965,0.998881192254093,0.8155339805825242,10.341765891652821,202.73809523809524,131.01190476190476,0.5149752497673035,0.8367574214935303,0.6683456
95,617.0,112.94112549695429,0.7658019694477612,0.8677918424753868,28.02835705319874,203.18962722852513,141.354943273906,0.503650963306427,0.8979579210281372,0.6639077
96,30.0,22.0,0.9587449708822046,1.0,6.180387232371033,414.0,137.5,0.5288366079330444,0.6742573976516724,0.57022274
97,210.0,73.14213562373095,0.9154314293702553,0.7553956834532374,16.351767622932517,97.51904761904763,136.02380952380952,0.48273515701293945,0.8929455280303955,0.6589094
98,527.0,100.2193000900063,0.7598875025152514,0.8768718801996672,25.903614421069328,22.225806451612904,137.28273244781784,0.46980199217796326,0.9112623929977417,0.68552244
99,497.0,99.83452377915606,0.8363669736125965,0.8160919540229885,25.15551736167189,84.46680080482898,136.47484909456742,0.48044553399086,0.8889851570129395,0.69203526
100,71.0,49.86396103067892,0.9916949631213032,0.8658536585365854,9.507891862878783,11.507042253521126,140.14084507042253,0.50922030210495,0.7835395932197571,0.6910805
101,36.0,33.62132034355964,0.992945963915526,0.8181818181818182,6.770275002573076,100.77777777777777,143.13888888888889,0.5162747502326965,0.7221534848213196,0.6363586
102,445.0,85.84062043356595,0.7132976048976584,0.9290187891440501,23.803184606416586,70.05842696629213,143.46966292134832,0.5062500238418579,0.918440580368042,0.7248512
